$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,5.6,5.6,0.212
0.0,0.0,5.7,5.7,0.198
0.0,0.0,5.8,5.8,0.228
0.0,0.0,5.9,5.9,0.19
0.0,0.0,6.0,6.0,0.168
0.0,0.0,6.1,6.1,0.196
0.0,0.0,6.2,6.2,0.196
0.0,0.0,6.3,6.3,0.194
0.0,0.0,6.4,6.4,0.194
0.0,0.0,6.5,6.5,0.216
0.0,0.0,6.6,6.6,0.228
0.0,0.0,6.7,6.7,0.21
0.0,0.0,6.8,6.8,0.188
0.0,0.0,6.9,6.9,0.21
0.0,0.0,7.0,7.0,0.212
0.0,0.0,7.1,7.1,0.216
0.0,0.0,7.2,7.2,0.2
0.0,0.0,7.3,7.3,0.188
0.0,0.0,7.4,7.4,0.204
0.0,0.0,7.5,7.5,0.218
0.0,0.0,7.6,7.6,0.19
0.0,0.0,7.7,7.7,0.214
0.0,0.0,7.8,7.8,0.198
0.0,0.0,7.9,7.9,0.196
0.0,0.0,8.0,8.0,0.2
0.0,0.0,8.1,8.1,0.186
0.0,0.0,8.2,8.2,0.188
0.0,0.0,8.3,8.3,0.208
0.0,0.0,8.4,8.4,0.218
0.0,0.0,8.5,8.5,0.196
0.0,0.0,8.6,8.6,0.206
0.0,0.0,8.7,8.7,0.188
0.0,0.0,8.8,8.8,0.21
0.0,0.0,8.9,8.9,0.194
0.0,0.0,9.0,9.0,0.178
0.0,0.0,9.1,9.1,0.222
0.0,0.0,9.2,9.2,0.206
0.0,0.0,9.3,9.3,0.23
0.0,0.0,9.4,9.4,0.21
0.0,0.0,9.5,9.5,0.192
0.0,0.0,9.6,9.6,0.208
0.0,0.0,9.7,9.7,0.194
0.0,0.0,9.8,9.8,0.194
0.0,0.0,9.9,9.9,0.198
0.0,0.0,10.0,10.0,0.23
0.0,0.0,10.1,10.1,0.186
0.0,0.0,10.2,10.2,0.182
0.0,0.0,10.3,10.3,0.166
0.0,0.0,10.4,10.4,0.214
0.0,0.0,10.5,10.5,0.214
0.0,0.0,10.6,10.6,0.212
0.0,0.0,10.7,10.7,0.168
0.0,0.0,10.8,10.8,0.258
0.0,0.0,10.9,10.9,0.176
0.0,0.0,11.0,11.0,0.19
0.0,0.0,11.1,11.1,0.222
0.0,0.0,11.2,11.2,0.228
0.0,0.0,11.3,11.3,0.174
0.0,0.0,11.4,11.4,0.184
0.0,0.0,11.5,11.5,0.226
0.0,0.0,11.6,11.6,0.214
0.0,0.0,11.7,11.7,0.204
0.0,0.0,11.8,11.8,0.2
0.0,0.0,11.9,11.9,0.194
0.0,0.0,12.0,12.0,0.18
0.0,0.0,12.1,12.1,0.212
0.0,0.0,12.2,12.2,0.21
0.0,0.0,12.3,12.3,0.228
0.0,0.0,12.4,12.4,0.23
0.0,0.0,12.5,12.5,0.182
0.0,0.0,12.6,12.6,0.182
0.0,0.0,12.7,12.7,0.226
0.0,0.0,12.8,12.8,0.168
0.0,0.0,12.9,12.9,0.188
0.0,0.0,13.0,13.0,0.22
0.0,0.0,13.1,13.1,0.21
0.0,0.0,13.2,13.2,0.218
0.0,0.0,13.3,13.3,0.204
0.0,0.0,13.4,13.4,0.188
0.0,0.0,13.5,13.5,0.158
0.0,0.0,13.6,13.6,0.194
0.0,0.0,13.7,13.7,0.202
0.0,0.0,13.8,13.8,0.22
0.0,0.0,13.9,13.9,0.17
0.0,0.0,14.0,14.0,0.202
0.0,0.0,14.1,14.1,0.206
0.0,0.0,14.2,14.2,0.16
0.0,0.0,14.3,14.3,0.208
0.0,0.0,14.4,14.4,0.222
0.0,0.0,14.5,14.5,0.176
0.0,0.0,14.6,14.6,0.214
0.0,0.0,14.7,14.7,0.206
0.0,0.0,14.8,14.8,0.178
0.0,0.0,14.9,14.9,0.206
0.0,0.0,15.0,15.0,0.198
0.1,0.1,0.0,0.0,0.884
0.1,0.1,0.1,0.1,0.882
0.1,0.1,0.2,0.2,0.896
0.1,0.1,0.3,0.3,0.902
0.1,0.1,0.4,0.4,0.894
0.1,0.1,0.5,0.5,0.864
0.1,0.1,0.6,0.6,0.854
0.1,0.1,0.7,0.7,0.836
0.1,0.1,0.8,0.8,0.812
0.1,0.1,0.9,0.9,0.808
0.1,0.1,1.0,1.0,0.734
0.1,0.1,1.1,1.1,0.722
0.1,0.1,1.2,1.2,0.696
0.1,0.1,1.3,1.3,0.618
0.1,0.1,1.4,1.4,0.592
0.1,0.1,1.5,1.5,0.562
0.1,0.1,1.6,1.6,0.508
0.1,0.1,1.7,1.7,0.516
0.1,0.1,1.8,1.8,0.508
0.1,0.1,1.9,1.9,0.434
0.1,0.1,2.0,2.0,0.404
0.1,0.1,2.1,2.1,0.41
0.1,0.1,2.2,2.2,0.394
0.1,0.1,2.3,2.3,0.348
0.1,0.1,2.4,2.4,0.376
0.1,0.1,2.5,2.5,0.318
0.1,0.1,2.6,2.6,0.316
0.1,0.1,2.7,2.7,0.282
0.1,0.1,2.8,2.8,0.262
0.1,0.1,2.9,2.9,0.302
0.1,0.1,3.0,3.0,0.168
0.1,0.1,3.1,3.1,0.208
0.1,0.1,3.2,3.2,0.244
0.1,0.1,3.3,3.3,0.21
0.1,0.1,3.4,3.4,0.186
0.1,0.1,3.5,3.5,0.192
0.1,0.1,3.6,3.6,0.182
0.1,0.1,3.7,3.7,0.208
0.1,0.1,3.8,3.8,0.184
0.1,0.1,3.9,3.9,0.222
0.1,0.1,4.0,4.0,0.198
0.1,0.1,4.1,4.1,0.17
0.1,0.1,4.2,4.2,0.212
0.1,0.1,4.3,4.3,0.192
0.1,0.1,4.4,4.4,0.208
0.1,0.1,4.5,4.5,0.192
0.1,0.1,4.6,4.6,0.238
0.1,0.1,4.7,4.7,0.186
0.1,0.1,4.8,4.8,0.186
0.1,0.1,4.9,4.9,0.198
0.1,0.1,5.0,5.0,0.2
0.1,0.1,5.1,5.1,0.238
0.1,0.1,5.2,5.2,0.204
0.1,0.1,5.3,5.3,0.182
0.1,0.1,5.4,5.4,0.224
0.1,0.1,5.5,5.5,0.178
0.1,0.1,5.6,5.6,0.204
0.1,0.1,5.7,5.7,0.212
0.1,0.1,5.8,5.8,0.172
0.1,0.1,5.9,5.9,0.214
0.1,0.1,6.0,6.0,0.214
0.1,0.1,6.1,6.1,0.22
0.1,0.1,6.2,6.2,0.218
0.1,0.1,6.3,6.3,0.206
0.1,0.1,6.4,6.4,0.182
0.1,0.1,6.5,6.5,0.188
0.1,0.1,6.6,6.6,0.208
0.1,0.1,6.7,6.7,0.19
0.1,0.1,6.8,6.8,0.212
0.1,0.1,6.9,6.9,0.228
0.1,0.1,7.0,7.0,0.174
0.1,0.1,7.1,7.1,0.194
0.1,0.1,7.2,7.2,0.212
0.1,0.1,7.3,7.3,0.202
0.1,0.1,7.4,7.4,0.242
0.1,0.1,7.5,7.5,0.19
0.1,0.1,7.6,7.6,0.186
0.1,0.1,7.7,7.7,0.206
0.1,0.1,7.8,7.8,0.214
0.1,0.1,7.9,7.9,0.168
0.1,0.1,8.0,8.0,0.19
0.1,0.1,8.1,8.1,0.18
0.1,0.1,8.2,8.2,0.23
0.1,0.1,8.3,8.3,0.23
0.1,0.1,8.4,8.4,0.19
0.1,0.1,8.5,8.5,0.2
0.1,0.1,8.6,8.6,0.19
0.1,0.1,8.7,8.7,0.194
0.1,0.1,8.8,8.8,0.186
0.1,0.1,8.9,8.9,0.17
0.1,0.1,9.0,9.0,0.2
0.1,0.1,9.1,9.1,0.212
0.1,0.1,9.2,9.2,0.216
0.1,0.1,9.3,9.3,0.184
0.1,0.1,9.4,9.4,0.216
0.1,0.1,9.5,9.5,0.23
0.1,0.1,9.6,9.6,0.2
0.1,0.1,9.7,9.7,0.21
0.1,0.1,9.8,9.8,0.184
0.1,0.1,9.9,9.9,0.208
0.1,0.1,10.0,10.0,0.198
0.1,0.1,10.1,10.1,0.204
0.1,0.1,10.2,10.2,0.248
0.1,0.1,10.3,10.3,0.212
0.1,0.1,10.4,10.4,0.208
0.1,0.1,10.5,10.5,0.202
0.1,0.1,10.6,10.6,0.204
0.1,0.1,10.7,10.7,0.2
0.1,0.1,10.8,10.8,0.162
0.1,0.1,10.9,10.9,0.198
0.1,0.1,11.0,11.0,0.19
0.1,0.1,11.1,11.1,0.174
0.1,0.1,11.2,11.2,0.212
0.1,0.1,11.3,11.3,0.184
0.1,0.1,11.4,11.4,0.168
0.1,0.1,11.5,11.5,0.192
0.1,0.1,11.6,11.6,0.222
0.1,0.1,11.7,11.7,0.176
0.1,0.1,11.8,11.8,0.222
0.1,0.1,11.9,11.9,0.206
0.1,0.1,12.0,12.0,0.162
0.1,0.1,12.1,12.1,0.2
0.1,0.1,12.2,12.2,0.212
0.1,0.1,12.3,12.3,0.192
0.1,0.1,12.4,12.4,0.182
0.1,0.1,12.5,12.5,0.174
0.1,0.1,12.6,12.6,0.186
0.1,0.1,12.7,12.7,0.216
0.1,0.1,12.8,12.8,0.224
0.1,0.1,12.9,12.9,0.224
0.1,0.1,13.0,13.0,0.196
0.1,0.1,13.1,13.1,0.208
0.1,0.1,13.2,13.2,0.21
0.1,0.1,13.3,13.3,0.174
0.1,0.1,13.4,13.4,0.194
0.1,0.1,13.5,13.5,0.196
0.1,0.1,13.6,13.6,0.204
0.1,0.1,13.7,13.7,0.232
0.1,0.1,13.8,13.8,0.18
0.1,0.1,13.9,13.9,0.22
0.1,0.1,14.0,14.0,0.202
0.1,0.1,14.1,14.1,0.184
0.1,0.1,14.2,14.2,0.206
0.1,0.1,14.3,14.3,0.21
0.1,0.1,14.4,14.4,0.236
0.1,0.1,14.5,14.5,0.214
0.1,0.1,14.6,14.6,0.192
0.1,0.1,14.7,14.7,0.206
0.1,0.1,14.8,14.8,0.214
0.1,0.1,14.9,14.9,0.228
0.1,0.1,15.0,15.0,0.214
0.2,0.2,0.0,0.0,0.858
0.2,0.2,0.1,0.1,0.882
0.2,0.2,0.2,0.2,0.9
0.2,0.2,0.3,0.3,0.922
0.2,0.2,0.4,0.4,0.902
0.2,0.2,0.5,0.5,0.894
0.2,0.2,0.6,0.6,0.856
0.2,0.2,0.7,0.7,0.892
0.2,0.2,0.8,0.8,0.838
0.2,0.2,0.9,0.9,0.788
0.2,0.2,1.0,1.0,0.772
0.2,0.2,1.1,1.1,0.754
0.2,0.2,1.2,1.2,0.722
0.2,0.2,1.3,1.3,0.624
0.2,0.2,1.4,1.4,0.668
0.2,0.2,1.5,1.5,0.62
0.2,0.2,1.6,1.6,0.578
0.2,0.2,1.7,1.7,0.566
0.2,0.2,1.8,1.8,0.502
0.2,0.2,1.9,1.9,0.466
0.2,0.2,2.0,2.0,0.442
0.2,0.2,2.1,2.1,0.426
0.2,0.2,2.2,2.2,0.392
0.2,0.2,2.3,2.3,0.388
0.2,0.2,2.4,2.4,0.324
0.2,0.2,2.5,2.5,0.342
0.2,0.2,2.6,2.6,0.344
0.2,0.2,2.7,2.7,0.318
0.2,0.2,2.8,2.8,0.286
0.2,0.2,2.9,2.9,0.278
0.2,0.2,3.0,3.0,0.256
0.2,0.2,3.1,3.1,0.23
0.2,0.2,3.2,3.2,0.214
0.2,0.2,3.3,3.3,0.224
0.2,0.2,3.4,3.4,0.216
0.2,0.2,3.5,3.5,0.222
0.2,0.2,3.6,3.6,0.236
0.2,0.2,3.7,3.7,0.19
0.2,0.2,3.8,3.8,0.196
0.2,0.2,3.9,3.9,0.222
0.2,0.2,4.0,4.0,0.236
0.2,0.2,4.1,4.1,0.186
0.2,0.2,4.2,4.2,0.214
0.2,0.2,4.3,4.3,0.194
0.2,0.2,4.4,4.4,0.224
0.2,0.2,4.5,4.5,0.22
0.2,0.2,4.6,4.6,0.178
0.2,0.2,4.7,4.7,0.184
0.2,0.2,4.8,4.8,0.196
0.2,0.2,4.9,4.9,0.194
0.2,0.2,5.0,5.0,0.18
0.2,0.2,5.1,5.1,0.184
0.2,0.2,5.2,5.2,0.204
0.2,0.2,5.3,5.3,0.204
0.2,0.2,5.4,5.4,0.208
0.2,0.2,5.5,5.5,0.21
0.2,0.2,5.6,5.6,0.204
0.2,0.2,5.7,5.7,0.182
0.2,0.2,5.8,5.8,0.198
0.2,0.2,5.9,5.9,0.18
0.2,0.2,6.0,6.0,0.184
0.2,0.2,6.1,6.1,0.184
0.2,0.2,6.2,6.2,0.206
0.2,0.2,6.3,6.3,0.202
0.2,0.2,6.4,6.4,0.224
0.2,0.2,6.5,6.5,0.178
0.2,0.2,6.6,6.6,0.202
0.2,0.2,6.7,6.7,0.218
0.2,0.2,6.8,6.8,0.194
0.2,0.2,6.9,6.9,0.198
0.2,0.2,7.0,7.0,0.178
0.2,0.2,7.1,7.1,0.202
0.2,0.2,7.2,7.2,0.228
0.2,0.2,7.3,7.3,0.22
0.2,0.2,7.4,7.4,0.184
0.2,0.2,7.5,7.5,0.212
0.2,0.2,7.6,7.6,0.196
0.2,0.2,7.7,7.7,0.192
0.2,0.2,7.8,7.8,0.156
0.2,0.2,7.9,7.9,0.204
0.2,0.2,8.0,8.0,0.178
0.2,0.2,8.1,8.1,0.212
0.2,0.2,8.2,8.2,0.2
0.2,0.2,8.3,8.3,0.21
0.2,0.2,8.4,8.4,0.168
0.2,0.2,8.5,8.5,0.174
0.2,0.2,8.6,8.6,0.204
0.2,0.2,8.7,8.7,0.196
0.2,0.2,8.8,8.8,0.198
0.2,0.2,8.9,8.9,0.238
0.2,0.2,9.0,9.0,0.202
0.2,0.2,9.1,9.1,0.224
0.2,0.2,9.2,9.2,0.194
0.2,0.2,9.3,9.3,0.204
0.2,0.2,9.4,9.4,0.178
0.2,0.2,9.5,9.5,0.21
0.2,0.2,9.6,9.6,0.208
0.2,0.2,9.7,9.7,0.218
0.2,0.2,9.8,9.8,0.184
0.2,0.2,9.9,9.9,0.178
0.2,0.2,10.0,10.0,0.218
0.2,0.2,10.1,10.1,0.212
0.2,0.2,10.2,10.2,0.208
0.2,0.2,10.3,10.3,0.174
0.2,0.2,10.4,10.4,0.192
0.2,0.2,10.5,10.5,0.214
0.2,0.2,10.6,10.6,0.194
0.2,0.2,10.7,10.7,0.208
0.2,0.2,10.8,10.8,0.192
0.2,0.2,10.9,10.9,0.214
0.2,0.2,11.0,11.0,0.164
0.2,0.2,11.1,11.1,0.214
0.2,0.2,11.2,11.2,0.2
0.2,0.2,11.3,11.3,0.188
0.2,0.2,11.4,11.4,0.204
0.2,0.2,11.5,11.5,0.22
0.2,0.2,11.6,11.6,0.19
0.2,0.2,11.7,11.7,0.202
0.2,0.2,11.8,11.8,0.244
0.2,0.2,11.9,11.9,0.216
0.2,0.2,12.0,12.0,0.19
0.2,0.2,12.1,12.1,0.162
0.2,0.2,12.2,12.2,0.19
0.2,0.2,12.3,12.3,0.212
0.2,0.2,12.4,12.4,0.17
0.2,0.2,12.5,12.5,0.18
0.2,0.2,12.6,12.6,0.236
0.2,0.2,12.7,12.7,0.196
0.2,0.2,12.8,12.8,0.224
0.2,0.2,12.9,12.9,0.22
0.2,0.2,13.0,13.0,0.196
0.2,0.2,13.1,13.1,0.206
0.2,0.2,13.2,13.2,0.212
0.2,0.2,13.3,13.3,0.214
0.2,0.2,13.4,13.4,0.2
0.2,0.2,13.5,13.5,0.232
0.2,0.2,13.6,13.6,0.192
0.2,0.2,13.7,13.7,0.196
0.2,0.2,13.8,13.8,0.208
0.2,0.2,13.9,13.9,0.18
0.2,0.2,14.0,14.0,0.194
0.2,0.2,14.1,14.1,0.196
0.2,0.2,14.2,14.2,0.186
0.2,0.2,14.3,14.3,0.168
0.2,0.2,14.4,14.4,0.22
0.2,0.2,14.5,14.5,0.21
0.2,0.2,14.6,14.6,0.214
0.2,0.2,14.7,14.7,0.204
0.2,0.2,14.8,14.8,0.198
0.2,0.2,14.9,14.9,0.216
0.2,0.2,15.0,15.0,0.176
0.3,0.3,0.0,0.0,0.868
0.3,0.3,0.1,0.1,0.91
0.3,0.3,0.2,0.2,0.914
0.3,0.3,0.3,0.3,0.904
0.3,0.3,0.4,0.4,0.904
0.3,0.3,0.5,0.5,0.936
0.3,0.3,0.6,0.6,0.904
0.3,0.3,0.7,0.7,0.89
0.3,0.3,0.8,0.8,0.822
0.3,0.3,0.9,0.9,0.818
0.3,0.3,1.0,1.0,0.83
0.3,0.3,1.1,1.1,0.788
0.3,0.3,1.2,1.2,0.722
0.3,0.3,1.3,1.3,0.702
0.3,0.3,1.4,1.4,0.628
0.3,0.3,1.5,1.5,0.648
0.3,0.3,1.6,1.6,0.642
0.3,0.3,1.7,1.7,0.584
0.3,0.3,1.8,1.8,0.586
0.3,0.3,1.9,1.9,0.516
0.3,0.3,2.0,2.0,0.478
0.3,0.3,2.1,2.1,0.49
0.3,0.3,2.2,2.2,0.41
0.3,0.3,2.3,2.3,0.37
0.3,0.3,2.4,2.4,0.354
0.3,0.3,2.5,2.5,0.388
0.3,0.3,2.6,2.6,0.332
0.3,0.3,2.7,2.7,0.332
0.3,0.3,2.8,2.8,0.308
0.3,0.3,2.9,2.9,0.286
0.3,0.3,3.0,3.0,0.242
0.3,0.3,3.1,3.1,0.26
0.3,0.3,3.2,3.2,0.22
0.3,0.3,3.3,3.3,0.252
0.3,0.3,3.4,3.4,0.222
0.3,0.3,3.5,3.5,0.204
0.3,0.3,3.6,3.6,0.194
0.3,0.3,3.7,3.7,0.196
0.3,0.3,3.8,3.8,0.212
0.3,0.3,3.9,3.9,0.208
0.3,0.3,4.0,4.0,0.212
0.3,0.3,4.1,4.1,0.182
0.3,0.3,4.2,4.2,0.156
0.3,0.3,4.3,4.3,0.23
0.3,0.3,4.4,4.4,0.206
0.3,0.3,4.5,4.5,0.164
0.3,0.3,4.6,4.6,0.194
0.3,0.3,4.7,4.7,0.174
0.3,0.3,4.8,4.8,0.232
0.3,0.3,4.9,4.9,0.226
0.3,0.3,5.0,5.0,0.172
0.3,0.3,5.1,5.1,0.192
0.3,0.3,5.2,5.2,0.188
0.3,0.3,5.3,5.3,0.188
0.3,0.3,5.4,5.4,0.194
0.3,0.3,5.5,5.5,0.214
0.3,0.3,5.6,5.6,0.192
0.3,0.3,5.7,5.7,0.194
0.3,0.3,5.8,5.8,0.18
0.3,0.3,5.9,5.9,0.182
0.3,0.3,6.0,6.0,0.204
0.3,0.3,6.1,6.1,0.208
0.3,0.3,6.2,6.2,0.18
0.3,0.3,6.3,6.3,0.184
0.3,0.3,6.4,6.4,0.208
0.3,0.3,6.5,6.5,0.2
0.3,0.3,6.6,6.6,0.222
0.3,0.3,6.7,6.7,0.214
0.3,0.3,6.8,6.8,0.23
0.3,0.3,6.9,6.9,0.216
0.3,0.3,7.0,7.0,0.188
0.3,0.3,7.1,7.1,0.224
0.3,0.3,7.2,7.2,0.21
0.3,0.3,7.3,7.3,0.182
0.3,0.3,7.4,7.4,0.202
0.3,0.3,7.5,7.5,0.214
0.3,0.3,7.6,7.6,0.198
0.3,0.3,7.7,7.7,0.228
0.3,0.3,7.8,7.8,0.224
0.3,0.3,7.9,7.9,0.192
0.3,0.3,8.0,8.0,0.22
0.3,0.3,8.1,8.1,0.204
0.3,0.3,8.2,8.2,0.228
0.3,0.3,8.3,8.3,0.212
0.3,0.3,8.4,8.4,0.22
0.3,0.3,8.5,8.5,0.202
0.3,0.3,8.6,8.6,0.218
0.3,0.3,8.7,8.7,0.224
0.3,0.3,8.8,8.8,0.23
0.3,0.3,8.9,8.9,0.194
0.3,0.3,9.0,9.0,0.188
0.3,0.3,9.1,9.1,0.23
0.3,0.3,9.2,9.2,0.182
0.3,0.3,9.3,9.3,0.212
0.3,0.3,9.4,9.4,0.186
0.3,0.3,9.5,9.5,0.186
0.3,0.3,9.6,9.6,0.218
0.3,0.3,9.7,9.7,0.168
0.3,0.3,9.8,9.8,0.204
0.3,0.3,9.9,9.9,0.186
0.3,0.3,10.0,10.0,0.184
0.3,0.3,10.1,10.1,0.212
0.3,0.3,10.2,10.2,0.202
0.3,0.3,10.3,10.3,0.194
0.3,0.3,10.4,10.4,0.214
0.3,0.3,10.5,10.5,0.218
0.3,0.3,10.6,10.6,0.204
0.3,0.3,10.7,10.7,0.18
0.3,0.3,10.8,10.8,0.182
0.3,0.3,10.9,10.9,0.178
0.3,0.3,11.0,11.0,0.194
0.3,0.3,11.1,11.1,0.164
0.3,0.3,11.2,11.2,0.206
0.3,0.3,11.3,11.3,0.192
0.3,0.3,11.4,11.4,0.222
0.3,0.3,11.5,11.5,0.224
0.3,0.3,11.6,11.6,0.202
0.3,0.3,11.7,11.7,0.172
0.3,0.3,11.8,11.8,0.226
0.3,0.3,11.9,11.9,0.212
0.3,0.3,12.0,12.0,0.182
0.3,0.3,12.1,12.1,0.19
0.3,0.3,12.2,12.2,0.2
0.3,0.3,12.3,12.3,0.166
0.3,0.3,12.4,12.4,0.196
0.3,0.3,12.5,12.5,0.18
0.3,0.3,12.6,12.6,0.192
0.3,0.3,12.7,12.7,0.19
0.3,0.3,12.8,12.8,0.214
0.3,0.3,12.9,12.9,0.194
0.3,0.3,13.0,13.0,0.186
0.3,0.3,13.1,13.1,0.18
0.3,0.3,13.2,13.2,0.198
0.3,0.3,13.3,13.3,0.184
0.3,0.3,13.4,13.4,0.224
0.3,0.3,13.5,13.5,0.19
0.3,0.3,13.6,13.6,0.218
0.3,0.3,13.7,13.7,0.202
0.3,0.3,13.8,13.8,0.192
0.3,0.3,13.9,13.9,0.216
0.3,0.3,14.0,14.0,0.186
0.3,0.3,14.1,14.1,0.21
0.3,0.3,14.2,14.2,0.184
0.3,0.3,14.3,14.3,0.19
0.3,0.3,14.4,14.4,0.242
0.3,0.3,14.5,14.5,0.206
0.3,0.3,14.6,14.6,0.19
0.3,0.3,14.7,14.7,0.228
0.3,0.3,14.8,14.8,0.176
0.3,0.3,14.9,14.9,0.192
0.3,0.3,15.0,15.0,0.204
0.4,0.4,0.0,0.0,0.892
0.4,0.4,0.1,0.1,0.902
0.4,0.4,0.2,0.2,0.878
0.4,0.4,0.3,0.3,0.9
0.4,0.4,0.4,0.4,0.896
0.4,0.4,0.5,0.5,0.908
0.4,0.4,0.6,0.6,0.892
0.4,0.4,0.7,0.7,0.908
0.4,0.4,0.8,0.8,0.888
0.4,0.4,0.9,0.9,0.864
0.4,0.4,1.0,1.0,0.848
0.4,0.4,1.1,1.1,0.798
0.4,0.4,1.2,1.2,0.768
0.4,0.4,1.3,1.3,0.75
0.4,0.4,1.4,1.4,0.702
0.4,0.4,1.5,1.5,0.662
0.4,0.4,1.6,1.6,0.644
0.4,0.4,1.7,1.7,0.61
0.4,0.4,1.8,1.8,0.612
0.4,0.4,1.9,1.9,0.524
0.4,0.4,2.0,2.0,0.524
0.4,0.4,2.1,2.1,0.492
0.4,0.4,2.2,2.2,0.478
0.4,0.4,2.3,2.3,0.422
0.4,0.4,2.4,2.4,0.378
0.4,0.4,2.5,2.5,0.348
0.4,0.4,2.6,2.6,0.388
0.4,0.4,2.7,2.7,0.35
0.4,0.4,2.8,2.8,0.336
0.4,0.4,2.9,2.9,0.32
0.4,0.4,3.0,3.0,0.272
0.4,0.4,3.1,3.1,0.302
0.4,0.4,3.2,3.2,0.296
0.4,0.4,3.3,3.3,0.256
0.4,0.4,3.4,3.4,0.24
0.4,0.4,3.5,3.5,0.222
0.4,0.4,3.6,3.6,0.216
0.4,0.4,3.7,3.7,0.21
0.4,0.4,3.8,3.8,0.18
0.4,0.4,3.9,3.9,0.192
0.4,0.4,4.0,4.0,0.218
0.4,0.4,4.1,4.1,0.216
0.4,0.4,4.2,4.2,0.18
0.4,0.4,4.3,4.3,0.17
0.4,0.4,4.4,4.4,0.212
0.4,0.4,4.5,4.5,0.188
0.4,0.4,4.6,4.6,0.198
0.4,0.4,4.7,4.7,0.194
0.4,0.4,4.8,4.8,0.22
0.4,0.4,4.9,4.9,0.19
0.4,0.4,5.0,5.0,0.21
0.4,0.4,5.1,5.1,0.222
0.4,0.4,5.2,5.2,0.19
0.4,0.4,5.3,5.3,0.204
0.4,0.4,5.4,5.4,0.192
0.4,0.4,5.5,5.5,0.232
0.4,0.4,5.6,5.6,0.204
0.4,0.4,5.7,5.7,0.224
0.4,0.4,5.8,5.8,0.174
0.4,0.4,5.9,5.9,0.206
0.4,0.4,6.0,6.0,0.196
0.4,0.4,6.1,6.1,0.21
0.4,0.4,6.2,6.2,0.206
0.4,0.4,6.3,6.3,0.224
0.4,0.4,6.4,6.4,0.202
0.4,0.4,6.5,6.5,0.216
0.4,0.4,6.6,6.6,0.204
0.4,0.4,6.7,6.7,0.208
0.4,0.4,6.8,6.8,0.216
0.4,0.4,6.9,6.9,0.208
0.4,0.4,7.0,7.0,0.186
0.4,0.4,7.1,7.1,0.226
0.4,0.4,7.2,7.2,0.188
0.4,0.4,7.3,7.3,0.214
0.4,0.4,7.4,7.4,0.242
0.4,0.4,7.5,7.5,0.194
0.4,0.4,7.6,7.6,0.196
0.4,0.4,7.7,7.7,0.17
0.4,0.4,7.8,7.8,0.198
0.4,0.4,7.9,7.9,0.222
0.4,0.4,8.0,8.0,0.198
0.4,0.4,8.1,8.1,0.218
0.4,0.4,8.2,8.2,0.216
0.4,0.4,8.3,8.3,0.198
0.4,0.4,8.4,8.4,0.196
0.4,0.4,8.5,8.5,0.166
0.4,0.4,8.6,8.6,0.2
0.4,0.4,8.7,8.7,0.184
0.4,0.4,8.8,8.8,0.238
0.4,0.4,8.9,8.9,0.208
