$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,5.0,0.882
0.0,0.0,0.1,5.1,0.866
0.0,0.0,0.2,5.2,0.87
0.0,0.0,0.3,5.3,0.9
0.0,0.0,0.4,5.4,0.856
0.0,0.0,0.5,5.5,0.878
0.0,0.0,0.6,5.6,0.854
0.0,0.0,0.7,5.7,0.878
0.0,0.0,0.8,5.8,0.858
0.0,0.0,0.9,5.9,0.836
0.0,0.0,1.0,6.0,0.824
0.0,0.0,1.1,6.1,0.82
0.0,0.0,1.2,6.2,0.846
0.0,0.0,1.3,6.3,0.82
0.0,0.0,1.4,6.4,0.818
0.0,0.0,1.5,6.5,0.806
0.0,0.0,1.6,6.6,0.808
0.0,0.0,1.7,6.7,0.78
0.0,0.0,1.8,6.8,0.772
0.0,0.0,1.9,6.9,0.762
0.0,0.0,2.0,7.0,0.75
0.0,0.0,2.1,7.1,0.744
0.0,0.0,2.2,7.2,0.762
0.0,0.0,2.3,7.3,0.754
0.0,0.0,2.4,7.4,0.718
0.0,0.0,2.5,7.5,0.698
0.0,0.0,2.6,7.6,0.676
0.0,0.0,2.7,7.7,0.696
0.0,0.0,2.8,7.8,0.664
0.0,0.0,2.9,7.9,0.678
0.0,0.0,3.0,8.0,0.652
0.0,0.0,3.1,8.1,0.638
0.0,0.0,3.2,8.2,0.61
0.0,0.0,3.3,8.3,0.594
0.0,0.0,3.4,8.4,0.57
0.0,0.0,3.5,8.5,0.594
0.0,0.0,3.6,8.6,0.59
0.0,0.0,3.7,8.7,0.576
0.0,0.0,3.8,8.8,0.526
0.0,0.0,3.9,8.9,0.552
0.0,0.0,4.0,9.0,0.538
0.0,0.0,4.1,9.1,0.476
0.0,0.0,4.2,9.2,0.486
0.0,0.0,4.3,9.3,0.544
0.0,0.0,4.4,9.4,0.552
0.0,0.0,4.5,9.5,0.52
0.0,0.0,4.6,9.6,0.518
0.0,0.0,4.7,9.7,0.544
0.0,0.0,4.8,9.8,0.496
0.0,0.0,4.9,9.9,0.52
0.0,0.0,5.0,10.0,0.478
0.0,0.0,5.1,10.1,0.51
0.0,0.0,5.2,10.2,0.546
0.0,0.0,5.3,10.3,0.526
0.0,0.0,5.4,10.4,0.514
0.0,0.0,5.5,10.5,0.496
0.0,0.0,5.6,10.6,0.494
0.0,0.0,5.7,10.7,0.516
0.0,0.0,5.8,10.8,0.542
0.0,0.0,5.9,10.9,0.464
0.0,0.0,6.0,11.0,0.494
0.0,0.0,6.1,11.1,0.494
0.0,0.0,6.2,11.2,0.508
0.0,0.0,6.3,11.3,0.506
0.0,0.0,6.4,11.4,0.488
0.0,0.0,6.5,11.5,0.488
0.0,0.0,6.6,11.6,0.49
0.0,0.0,6.7,11.7,0.488
0.0,0.0,6.8,11.8,0.516
0.0,0.0,6.9,11.9,0.528
0.0,0.0,7.0,12.0,0.492
0.0,0.0,7.1,12.1,0.474
0.0,0.0,7.2,12.2,0.504
0.0,0.0,7.3,12.3,0.51
0.0,0.0,7.4,12.4,0.494
0.0,0.0,7.5,12.5,0.468
0.0,0.0,7.6,12.6,0.532
0.0,0.0,7.7,12.7,0.508
0.0,0.0,7.8,12.8,0.512
0.0,0.0,7.9,12.9,0.522
0.0,0.0,8.0,13.0,0.472
0.0,0.0,8.1,13.1,0.482
0.0,0.0,8.2,13.2,0.516
0.0,0.0,8.3,13.3,0.506
0.0,0.0,8.4,13.4,0.52
0.0,0.0,8.5,13.5,0.458
0.0,0.0,8.6,13.6,0.474
0.0,0.0,8.7,13.7,0.492
0.0,0.0,8.8,13.8,0.464
0.0,0.0,8.9,13.9,0.522
0.0,0.0,9.0,14.0,0.48
0.0,0.0,9.1,14.1,0.432
0.0,0.0,9.2,14.2,0.496
0.0,0.0,9.3,14.3,0.496
0.0,0.0,9.4,14.4,0.534
0.0,0.0,9.5,14.5,0.514
0.0,0.0,9.6,14.6,0.526
0.0,0.0,9.7,14.7,0.52
0.0,0.0,9.8,14.8,0.51
0.0,0.0,9.9,14.9,0.492
0.0,0.0,10.0,15.0,0.496
0.0,0.0,10.1,15.1,0.544
0.0,0.0,10.2,15.2,0.454
0.0,0.0,10.3,15.3,0.48
0.0,0.0,10.4,15.4,0.486
0.0,0.0,10.5,15.5,0.52
0.0,0.0,10.6,15.6,0.448
0.0,0.0,10.7,15.7,0.482
0.0,0.0,10.8,15.8,0.494
0.0,0.0,10.9,15.9,0.512
0.0,0.0,11.0,16.0,0.516
0.0,0.0,11.1,16.1,0.506
0.0,0.0,11.2,16.2,0.504
0.0,0.0,11.3,16.3,0.538
0.0,0.0,11.4,16.4,0.526
0.0,0.0,11.5,16.5,0.478
0.0,0.0,11.6,16.6,0.448
0.0,0.0,11.7,16.7,0.488
0.0,0.0,11.8,16.8,0.454
0.0,0.0,11.9,16.9,0.466
0.0,0.0,12.0,17.0,0.462
0.0,0.0,12.1,17.1,0.516
0.0,0.0,12.2,17.2,0.504
0.0,0.0,12.3,17.3,0.46
0.0,0.0,12.4,17.4,0.498
0.0,0.0,12.5,17.5,0.514
0.0,0.0,12.6,17.6,0.502
0.0,0.0,12.7,17.7,0.482
0.0,0.0,12.8,17.8,0.48
0.0,0.0,12.9,17.9,0.508
0.0,0.0,13.0,18.0,0.492
0.0,0.0,13.1,18.1,0.504
0.0,0.0,13.2,18.2,0.544
0.0,0.0,13.3,18.3,0.484
0.0,0.0,13.4,18.4,0.5
0.0,0.0,13.5,18.5,0.488
0.0,0.0,13.6,18.6,0.472
0.0,0.0,13.7,18.7,0.52
0.0,0.0,13.8,18.8,0.47
0.0,0.0,13.9,18.9,0.478
0.0,0.0,14.0,19.0,0.5
0.0,0.0,14.1,19.1,0.52
0.0,0.0,14.2,19.2,0.462
0.0,0.0,14.3,19.3,0.464
0.0,0.0,14.4,19.4,0.518
0.0,0.0,14.5,19.5,0.514
0.0,0.0,14.6,19.6,0.494
0.0,0.0,14.7,19.7,0.484
0.0,0.0,14.8,19.8,0.516
0.0,0.0,14.9,19.9,0.504
0.0,0.0,15.0,20.0,0.502
0.1,0.1,0.0,5.0,0.868
0.1,0.1,0.1,5.1,0.87
0.1,0.1,0.2,5.2,0.864
0.1,0.1,0.3,5.3,0.836
0.1,0.1,0.4,5.4,0.876
0.1,0.1,0.5,5.5,0.86
0.1,0.1,0.6,5.6,0.858
0.1,0.1,0.7,5.7,0.84
0.1,0.1,0.8,5.8,0.844
0.1,0.1,0.9,5.9,0.878
0.1,0.1,1.0,6.0,0.852
0.1,0.1,1.1,6.1,0.864
0.1,0.1,1.2,6.2,0.834
0.1,0.1,1.3,6.3,0.84
0.1,0.1,1.4,6.4,0.816
0.1,0.1,1.5,6.5,0.822
0.1,0.1,1.6,6.6,0.834
0.1,0.1,1.7,6.7,0.804
0.1,0.1,1.8,6.8,0.794
0.1,0.1,1.9,6.9,0.78
0.1,0.1,2.0,7.0,0.742
0.1,0.1,2.1,7.1,0.752
0.1,0.1,2.2,7.2,0.8
0.1,0.1,2.3,7.3,0.728
0.1,0.1,2.4,7.4,0.74
0.1,0.1,2.5,7.5,0.718
0.1,0.1,2.6,7.6,0.712
0.1,0.1,2.7,7.7,0.722
0.1,0.1,2.8,7.8,0.672
0.1,0.1,2.9,7.9,0.654
0.1,0.1,3.0,8.0,0.65
0.1,0.1,3.1,8.1,0.658
0.1,0.1,3.2,8.2,0.592
0.1,0.1,3.3,8.3,0.64
0.1,0.1,3.4,8.4,0.622
0.1,0.1,3.5,8.5,0.614
0.1,0.1,3.6,8.6,0.546
0.1,0.1,3.7,8.7,0.594
0.1,0.1,3.8,8.8,0.576
0.1,0.1,3.9,8.9,0.564
0.1,0.1,4.0,9.0,0.564
0.1,0.1,4.1,9.1,0.532
0.1,0.1,4.2,9.2,0.552
0.1,0.1,4.3,9.3,0.57
0.1,0.1,4.4,9.4,0.522
0.1,0.1,4.5,9.5,0.502
0.1,0.1,4.6,9.6,0.498
0.1,0.1,4.7,9.7,0.53
0.1,0.1,4.8,9.8,0.522
0.1,0.1,4.9,9.9,0.526
0.1,0.1,5.0,10.0,0.512
0.1,0.1,5.1,10.1,0.5
0.1,0.1,5.2,10.2,0.516
0.1,0.1,5.3,10.3,0.51
0.1,0.1,5.4,10.4,0.516
0.1,0.1,5.5,10.5,0.514
0.1,0.1,5.6,10.6,0.502
0.1,0.1,5.7,10.7,0.524
0.1,0.1,5.8,10.8,0.486
0.1,0.1,5.9,10.9,0.466
0.1,0.1,6.0,11.0,0.484
0.1,0.1,6.1,11.1,0.508
0.1,0.1,6.2,11.2,0.522
0.1,0.1,6.3,11.3,0.5
0.1,0.1,6.4,11.4,0.522
0.1,0.1,6.5,11.5,0.496
0.1,0.1,6.6,11.6,0.454
0.1,0.1,6.7,11.7,0.46
0.1,0.1,6.8,11.8,0.504
0.1,0.1,6.9,11.9,0.484
0.1,0.1,7.0,12.0,0.558
0.1,0.1,7.1,12.1,0.482
0.1,0.1,7.2,12.2,0.51
0.1,0.1,7.3,12.3,0.49
0.1,0.1,7.4,12.4,0.462
0.1,0.1,7.5,12.5,0.53
0.1,0.1,7.6,12.6,0.504
0.1,0.1,7.7,12.7,0.45
0.1,0.1,7.8,12.8,0.526
0.1,0.1,7.9,12.9,0.53
0.1,0.1,8.0,13.0,0.556
0.1,0.1,8.1,13.1,0.514
0.1,0.1,8.2,13.2,0.484
0.1,0.1,8.3,13.3,0.486
0.1,0.1,8.4,13.4,0.516
0.1,0.1,8.5,13.5,0.472
0.1,0.1,8.6,13.6,0.506
0.1,0.1,8.7,13.7,0.494
0.1,0.1,8.8,13.8,0.468
0.1,0.1,8.9,13.9,0.51
0.1,0.1,9.0,14.0,0.548
0.1,0.1,9.1,14.1,0.494
0.1,0.1,9.2,14.2,0.5
0.1,0.1,9.3,14.3,0.514
0.1,0.1,9.4,14.4,0.51
0.1,0.1,9.5,14.5,0.47
0.1,0.1,9.6,14.6,0.484
0.1,0.1,9.7,14.7,0.524
0.1,0.1,9.8,14.8,0.484
0.1,0.1,9.9,14.9,0.482
0.1,0.1,10.0,15.0,0.472
0.1,0.1,10.1,15.1,0.492
0.1,0.1,10.2,15.2,0.54
0.1,0.1,10.3,15.3,0.468
0.1,0.1,10.4,15.4,0.482
0.1,0.1,10.5,15.5,0.496
0.1,0.1,10.6,15.6,0.504
0.1,0.1,10.7,15.7,0.536
0.1,0.1,10.8,15.8,0.454
0.1,0.1,10.9,15.9,0.484
0.1,0.1,11.0,16.0,0.514
0.1,0.1,11.1,16.1,0.472
0.1,0.1,11.2,16.2,0.502
0.1,0.1,11.3,16.3,0.492
0.1,0.1,11.4,16.4,0.482
0.1,0.1,11.5,16.5,0.496
0.1,0.1,11.6,16.6,0.522
0.1,0.1,11.7,16.7,0.48
0.1,0.1,11.8,16.8,0.514
0.1,0.1,11.9,16.9,0.51
0.1,0.1,12.0,17.0,0.496
0.1,0.1,12.1,17.1,0.462
0.1,0.1,12.2,17.2,0.528
0.1,0.1,12.3,17.3,0.516
0.1,0.1,12.4,17.4,0.472
0.1,0.1,12.5,17.5,0.49
0.1,0.1,12.6,17.6,0.518
0.1,0.1,12.7,17.7,0.478
0.1,0.1,12.8,17.8,0.528
0.1,0.1,12.9,17.9,0.522
0.1,0.1,13.0,18.0,0.514
0.1,0.1,13.1,18.1,0.538
0.1,0.1,13.2,18.2,0.502
0.1,0.1,13.3,18.3,0.5
0.1,0.1,13.4,18.4,0.524
0.1,0.1,13.5,18.5,0.494
0.1,0.1,13.6,18.6,0.51
0.1,0.1,13.7,18.7,0.544
0.1,0.1,13.8,18.8,0.486
0.1,0.1,13.9,18.9,0.484
0.1,0.1,14.0,19.0,0.466
0.1,0.1,14.1,19.1,0.502
0.1,0.1,14.2,19.2,0.476
0.1,0.1,14.3,19.3,0.5
0.1,0.1,14.4,19.4,0.51
0.1,0.1,14.5,19.5,0.456
0.1,0.1,14.6,19.6,0.53
0.1,0.1,14.7,19.7,0.474
0.1,0.1,14.8,19.8,0.508
0.1,0.1,14.9,19.9,0.476
0.1,0.1,15.0,20.0,0.512
0.2,0.2,0.0,5.0,0.866
0.2,0.2,0.1,5.1,0.872
0.2,0.2,0.2,5.2,0.874
0.2,0.2,0.3,5.3,0.84
0.2,0.2,0.4,5.4,0.868
0.2,0.2,0.5,5.5,0.844
0.2,0.2,0.6,5.6,0.86
0.2,0.2,0.7,5.7,0.866
0.2,0.2,0.8,5.8,0.836
0.2,0.2,0.9,5.9,0.838
0.2,0.2,1.0,6.0,0.846
0.2,0.2,1.1,6.1,0.84
0.2,0.2,1.2,6.2,0.828
0.2,0.2,1.3,6.3,0.81
0.2,0.2,1.4,6.4,0.844
0.2,0.2,1.5,6.5,0.812
0.2,0.2,1.6,6.6,0.83
